Gene,Mean_Normalized_Counts,condition-cKOvsaFL.log2FC,condition-cKOvsaFL.FC,condition-cKOvsaFL.RawP,condition-cKOvsaFL.FDR,cKO_A2.stabilized,cKO_E1.stabilized,cKO_F1.stabilized,cKO_G1.stabilized,cKO_H1.stabilized,FL_A1.stabilized,FL_B1.stabilized,FL_C1.stabilized,FL_D1.stabilized,miR-15/16 seed-match location,AHC reads
Gm12999,9.529040593,-0.34963786,0.784781066,0.054940001,0.242615559,6.036518737,6.021380716,6.262349823,5.707836741,5.952244695,6.421260191,6.00750937,6.206989995,6.384304705,NA,NA
Gm13012,128.1783952,-0.479609514,0.71717171,6.14461e-4,0.01611669,7.451791451,7.536022149,7.364253452,7.658741481,7.611057572,7.704661913,7.899566842,7.853390025,8.087649368,NA,NA
Gm13032,9.777666306,0.255806871,1.194003339,0.180533464,0.442116702,6.357891984,6.102301173,6.36995801,6.019666398,6.171718376,6.171315241,6.00750937,5.925560861,6.145775443,Not_3UTR,1
Gm13033,20.80701311,-0.157614046,0.896506503,0.412594986,0.676548325,6.467013222,6.447196809,6.394648605,6.488969751,6.257064992,6.592317481,6.301343128,6.61633355,6.457312602,NA,NA
Gm13047,17.08860564,0.135147111,1.098204792,0.486395782,0.728794816,6.357891984,6.534821164,6.508060812,6.26424524,6.283306607,6.293068213,6.301343128,6.324079199,6.384304705,NA,NA
Gm13050,23.05444476,0.045609323,1.032119003,0.812558976,0.918409297,6.526262631,6.349276525,6.508060812,6.488969751,6.666139738,6.552552764,6.399938782,6.296554337,6.664142294,NA,NA
Gm13054,8.540665753,-0.161548701,0.894064797,0.396761217,0.662567848,6.07369536,5.975619219,5.922376717,6.203562058,6.140576422,6.019900785,6.086369202,6.296554337,6.213534736,NA,NA
Gm13067,11.91356333,-0.080275346,0.945877104,0.681881289,0.849307219,6.309638288,6.102301173,6.201809287,6.203562058,6.201401631,6.264583821,6.301343128,6.103279532,6.303878464,NA,NA
Gm13071,17.125772,-0.004575258,0.996833696,0.981125954,0.993433418,6.446318335,6.295280764,6.529046345,6.292717774,6.229802738,6.648950406,6.352216509,6.376297745,5.929584598,NA,NA
Gm13091,22.74961551,-0.011313055,0.992189053,0.953909063,0.982872913,6.309638288,6.469953017,6.318093011,6.736003471,6.562361423,6.372486226,6.724981432,6.5570819,6.27502863,NA,NA
Gm13140,6.033335968,0.069683485,1.04948641,0.707493718,0.864616268,6.141388017,5.924861382,5.922376717,6.061500293,6.072965859,6.019900785,6.00750937,5.976399088,5.980885137,NA,NA
Gm13160,5.094410938,-0.001921011,0.998669343,0.991376506,0.997906927,6.036518737,6.021380716,5.864929823,5.9234539,5.995842528,5.923646332,5.857199134,5.925560861,6.145775443,NA,NA
Gm13199,10.82627233,0.227424623,1.170743171,0.245109823,0.516900852,6.108525823,6.236962218,6.290755957,6.26424524,6.283306607,6.061752769,6.187317197,6.103279532,6.145775443,NA,NA
Gm13205,37.45561616,0.072986664,1.051892055,0.678937837,0.847581658,6.939408213,6.866201861,6.782026449,6.70191271,6.598246221,6.785617119,6.802746604,6.672073702,6.700537871,NA,NA
Gm13212,152.0482228,-0.124743356,0.917167186,0.345900505,0.620449336,8.004687603,7.760740695,7.878241678,7.823785502,7.611057572,7.824650482,7.941485346,7.853390025,8.047088701,NA,NA
Gm13216,8.460168502,-0.089297735,0.939980195,0.640800517,0.824544285,6.036518737,6.021380716,6.13511179,6.136705723,6.10775398,6.264583821,5.913474195,6.103279532,6.213534736,NA,NA
Gm13226,6.652508532,-0.228771811,0.853361062,0.219020788,0.48590358299999997,5.952825753,6.063346906,6.018354345,5.797363301,6.035834653,6.234902932,6.086369202,6.103279532,5.980885137,NA,NA
Gm13256,5.039126833,-0.202298203,0.869164886,0.257123206,0.530231328,5.849337781,5.975619219,5.972848937,5.974049955,5.783462291,5.923646332,6.00750937,6.139823135,6.027133166,NA,NA
Gm13270,7.387437259,0.107359796,1.077255001,0.5700123,0.782178114,6.07369536,6.021380716,6.018354345,6.26424524,6.072965859,6.019900785,6.155486532,6.02223266,5.929584598,NA,NA
Gm13292,8.460118987,-0.059404188,0.959660363,0.755841331,0.890611861,6.036518737,6.138788247,6.098825601,6.061500293,6.140576422,6.203875162,5.857199134,6.174293099,6.213534736,NA,NA
Gm13293,5.34866028,-0.171159619,0.888128528,0.277476125,0.552355019,5.698243373,5.491007067,6.098825601,6.061500293,5.903899169,6.234902932,6.086369202,5.976399088,5.871189572,Not_3UTR,0
Gm13326,9.483009798,-0.016693666,0.988495521,0.931232826,0.973724774,6.258015995,5.975619219,6.16934025,6.17101591,6.10775398,6.061752769,6.155486532,6.296554337,6.069543045,NA,NA
Gm13340,57.57088848,0.183937604,1.135980133,0.268141224,0.54234394,7.036063651,7.005686575,7.305387956,7.148171395,6.962644334,7.113786289,6.955932022,7.007943005,6.81842317,NA,NA
Gm13341,53.23149303,0.026945325,1.018852584,0.872790906,0.946683375,6.900874218,6.924139044,7.24355427,6.905644133,6.987030803,7.113786289,7.006711937,6.912077501,6.880225238,NA,NA
Gm13375,77.82119401,-0.277649274,0.824934069,0.061329422,0.255603182,6.976638932,7.273674259,7.155847797,7.182203996,7.320249625,7.36913767,7.291506568,7.405052513,7.420658492,NA,NA
Gm13394,20.97505791,-0.101023114,0.932371548,0.600436392,0.80133529,6.230721361,6.513728185,6.508060812,6.346550867,6.525002511,6.648950406,6.399938782,6.471484756,6.409372874,NA,NA
Gm13408,6.363339543,-0.442244729,0.735988572,NA,NA,5.849337781,5.924861382,5.864929823,5.797363301,6.035834653,6.100601603,6.086369202,6.064264584,6.331640244,NA,NA
Gm13421,11.40050588,0.155449004,1.113768198,0.413916026,0.677407697,6.172567503,6.349276525,6.262349823,6.26424524,6.201401631,6.061752769,6.155486532,6.425268945,5.801722886,NA,NA
Gm13436,9.481471923,-0.133531455,0.911597292,0.491297631,0.73271716,6.141388017,6.102301173,6.13511179,5.974049955,6.201401631,6.019900785,6.274532675,6.238147596,6.180550254,NA,NA
Gm13456,86.79922406,0.087308902,1.062386635,0.569589862,0.781793826,7.294702872,7.354420317,7.517400332,7.478577072,7.28333928,7.300042275,7.546207814,7.286650222,7.134092599,NA,NA
Gm13461,21.93550749,0.134913606,1.098027058,0.478339505,0.722441614,6.506957037,6.575575196,6.486560375,6.531550318,6.445148498,6.397243442,6.422772299,6.267952019,6.626324946,NA,NA
Gm13464,8.929308925,0.025564228,1.017877699,0.890455686,0.954354285,6.141388017,6.423804491,6.018354345,6.100332427,5.848885414,6.203875162,6.048404186,6.103279532,6.108906869,NA,NA
Gm13466,8.400884725,-0.207682958,0.865926838,0.277884015,0.552922108,6.141388017,6.063346906,6.098825601,5.9234539,6.035834653,6.293068213,6.2176536,5.976399088,6.145775443,NA,NA
Gm13509,115.6066949,-0.172990341,0.887002244,0.200661798,0.465382069,7.476160175,7.50172501,7.706509044,7.442911416,7.611057572,7.811084582,7.638310772,7.705527026,7.538136664,NA,NA
Gm13527,9.429244831,-0.080960609,0.94542793,NA,NA,6.07369536,5.867087588,6.13511179,5.9234539,6.423952741,6.397243442,6.086369202,6.02223266,6.145775443,NA,NA
Gm13546,313.7164458,-0.898805703,0.536330534,3.31e-9,8.65e-7,8.218638498,8.280202457,8.405926925,8.080928517,7.87816862,9.360519901,8.704573717,8.954106547,9.122852031,Not_3UTR,1
Gm13563,19.13735609,0.093754136,1.06714346,0.628707432,0.817283605,6.506957037,6.423804491,6.232750909,6.510518178,6.48599996,6.293068213,6.50832864,6.471484756,6.244964895,NA,NA
Gm13573,8.520265368,-0.350333931,0.784402516,0.068349373,0.27006144,6.07369536,5.975619219,6.018354345,5.974049955,6.072965859,6.100601603,6.327209153,6.064264584,6.303878464,NA,NA
Gm13588,78.96409284,-0.339644987,0.790235746,NA,NA,7.523539588,7.081729347,6.873523805,6.862017803,7.1549691,7.300042275,7.179267353,7.120340464,8.017358964,NA,NA
Gm13594,9.314201632,-0.093834441,0.937028971,NA,NA,6.172567503,6.236962218,6.098825601,5.9234539,6.10775398,6.372486226,6.00750937,6.103279532,6.145775443,NA,NA
Gm13610,8.86360987,-0.170672957,0.88842817,0.370275137,0.640902206,6.172567503,5.867087588,6.232750909,6.100332427,5.952244695,6.293068213,6.187317197,6.103279532,6.108906869,NA,NA
Gm13623,5.286388857,-0.125932987,0.916411211,0.445782769,0.698813308,5.698243373,6.138788247,6.060086965,5.797363301,5.848885414,6.203875162,5.857199134,6.02223266,5.980885137,NA,NA
Gm13625,7.121919166,-0.393387472,0.761339866,0.036059409,0.193531163,5.952825753,6.021380716,5.796597378,6.019666398,5.952244695,6.234902932,6.2176536,5.976399088,6.213534736,NA,NA
Gm13668,10.31522567,0.073910036,1.052565516,0.687475231,0.853071454,6.258015995,6.349276525,6.318093011,5.9234539,6.035834653,6.234902932,6.121934527,5.798861498,6.303878464,NA,NA
Gm13680,16.59846736,-0.213017374,0.862730955,0.275356428,0.550918613,6.230721361,6.349276525,6.36995801,6.234576773,6.308626481,6.234902932,6.274532675,6.5570819,6.545789776,NA,NA
Gm13717,18.12396684,-0.059051253,0.959895159,0.762287932,0.894318387,6.634178156,6.205852041,6.486560375,6.346550867,6.072965859,6.531997572,6.422772299,6.206989995,6.457312602,NA,NA
Gm13803,5.806182253,0.190262666,1.140971429,0.302530221,0.579255878,6.172567503,5.975619219,5.972848937,6.061500293,6.035834653,5.974264508,5.962922352,5.976399088,5.871189572,NA,NA
Gm13815,8.346253715,0.149049008,1.10883831,0.437418788,0.693102122,6.108525823,6.266721519,6.098825601,6.17101591,6.035834653,6.061752769,5.913474195,6.103279532,6.145775443,NA,NA
Gm13835,15.21935707,-0.122304652,0.918718859,0.530368365,0.756087919,6.284288629,6.295280764,6.290755957,6.372103064,6.201401631,6.171315241,6.376438589,6.376297745,6.457312602,NA,NA
Gm13842,25.78940422,-0.094917557,0.936325752,0.608282107,0.805122789,6.581800489,6.534821164,6.486560375,6.466870231,6.598246221,6.531997572,6.50832864,6.515323102,6.769558939,NA,NA
Gm13870,5.096052731,-0.034236509,0.976548425,0.845932204,0.934217699,5.99647745,5.867087588,6.16934025,5.797363301,5.903899169,6.019900785,5.962922352,5.976399088,5.980885137,NA,NA
Gm13882,21.46409628,0.162111589,1.118923643,0.407396331,0.671912454,6.380929746,6.73984914,6.569594313,6.346550867,6.465819856,6.531997572,6.187317197,6.267952019,6.586934373,NA,NA
Gm13889,5.180711119,0.083224295,1.059383024,0.634008153,0.820040437,6.07369536,5.867087588,6.098825601,5.9234539,5.995842528,5.707933766,5.913474195,6.064264584,6.027133166,TS,0
Gm13902,13.45056896,-0.170345747,0.888629692,0.384308725,0.651944676,6.334148822,6.102301173,6.201809287,6.17101591,6.308626481,6.397243442,6.274532675,6.401155331,6.180550254,NA,NA
Gm14005,74.41263307,0.121812523,1.088101035,0.460160074,0.709855404,7.156875975,7.344611767,7.144415563,7.170968015,7.513546899,7.18288579,7.135693288,7.020990772,7.391923691,NA,NA
Gm14006,6.118477269,-0.070593678000000007,0.952246063,NA,NA,5.952825753,6.021380716,5.972848937,5.974049955,6.072965859,5.974264508,5.913474195,5.925560861,6.27502863,NA,NA
Gm14023,16.374189,-0.17103589,0.8882047,0.375863848,0.645085673,6.357891984,6.399726254,6.262349823,6.234576773,6.283306607,6.421260191,6.444987576,6.401155331,6.303878464,NA,NA
Gm14026,6.272253489,0.138101246,1.100455835,0.431201925,0.688744629,5.99647745,6.021380716,6.018354345,6.061500293,6.201401631,6.061752769,5.79026811,6.174293099,5.710928216,NA,NA
Gm14027,19.16839511,-0.241498164,0.845866468,0.217511299,0.484546055,6.446318335,6.138788247,6.16934025,6.466870231,6.445148498,6.234902932,6.675261819,6.515323102,6.502672288,NA,NA
Gm14029,135.8168993,0.119749161,1.08654593,0.429378166,0.6875713,7.814066945,7.569425996,8.092355569,7.775699073,7.688198178,7.864539998,7.630880554,7.763816638,7.529474627,NA,NA
Gm14046,12.1631742,-0.157200542,0.896763496,0.419380455,0.681023784,5.99647745,6.173205179,6.232750909,6.234576773,6.283306607,6.264583821,6.048404186,6.296554337,6.457312602,NA,NA
Gm14048,6.977730029,0.051907898,1.03663492,0.78534264,0.905287735,6.036518737,6.063346906,6.13511179,6.019666398,6.072965859,6.100601603,5.962922352,6.064264584,6.027133166,NA,NA
Gm14057,19.31639312,0.011680617,1.008129251,NA,NA,6.446318335,6.513728185,6.36995801,6.372103064,6.40219548,6.264583821,6.274532675,6.376297745,6.6825093,NA,NA
Gm14085,173.9384441,0.158366071,1.116022467,0.281284949,0.556351848,8.052324391,7.965025812,8.203295438,8.140937071,7.907356349,7.755392677,8.188778626,8.016365084,7.669365908,Not_3UTR,0
Gm14094,23.91258824,0.023785091,1.016623222,0.824465215,0.923998923,6.95195797,5.708546415,6.888034587,5.707836741,6.682388533,6.86258999,6.741017502,5.708899117,5.929584598,NA,NA
Gm14111,102.8553116,-0.001367612,0.999052493,0.993841395,0.99831915,7.515764178,7.672392025,7.676837671,7.089166447,7.481988435,7.556143659,7.357898668,7.222867507,7.809827952,NA,NA
Gm14113,12.93857131,-0.05166142,0.964824589,0.791482037,0.909134772,6.141388017,6.374905325,6.262349823,6.346550867,6.035834653,6.421260191,6.246676517,6.139823135,6.244964895,NA,NA
Gm14122,10.45396384,-0.381389649,0.767697764,0.051142751,0.23409285,5.99647745,6.063346906,6.060086965,6.136705723,6.171718376,6.346923553,6.246676517,6.206989995,6.303878464,NA,NA
Gm14130,23.28514483,0.101522809,1.07290535,0.600471172,0.80133529,6.634178156,6.349276525,6.627242423,6.629961318,6.379834956,6.346923553,6.301343128,6.5570819,6.645420203,NA,NA
Gm14148,34.6142098,0.151207945,1.110498886,0.400074144,0.66589259,6.860920397,6.789051929,6.873523805,6.629961318,6.598246221,6.801471346,6.604740893,6.635277104,6.626324946,NA,NA
Gm14150,18.2815024,-0.043769934,0.970116602,0.823019513,0.923291708,6.309638288,6.349276525,6.232750909,6.396850185,6.580478645,6.444593076,6.155486532,6.267952019,6.6825093,NA,NA
Gm14154,9.767481343,0.073036743,1.051928569,0.707486906,0.864616268,6.108525823,6.173205179,6.344464481,6.136705723,6.072965859,6.100601603,6.155486532,6.174293099,6.108906869,NA,NA
Gm14165,18.58730829,-0.122783519,0.918413963,0.528041117,0.754582242,6.309638288,6.513728185,6.232750909,6.396850185,6.379834956,6.346923553,6.301343128,6.425268945,6.645420203,NA,NA
Gm14167,10.30842965,-0.310789856,0.806200255,0.11198489,0.348033477,6.108525823,5.975619219,6.13511179,6.100332427,6.171718376,6.264583821,6.2176536,6.324079199,6.213534736,NA,NA
Gm14168,16.01184462,-0.059524466,0.959580359,0.760981562,0.893695826,6.202286357,6.349276525,6.290755957,6.136705723,6.562361423,6.346923553,6.2176536,6.5570819,6.27502863,NA,NA
Gm14230,85.56637247,0.156372766,1.114481575,NA,NA,7.59147771,7.354420317,7.4565721720000004,7.396862406,7.225789107,7.269197762,7.4725255840000004,7.521828832,6.606836837,NA,NA
Gm14269,9.800831364,-0.096406756,0.935359743,0.608080824,0.805122789,6.141388017,5.924861382,6.16934025,6.234576773,6.140576422,6.293068213,6.376438589,5.86769505,6.108906869,NA,NA
Gm14276,210.3024024,-0.19129172,0.875821202,0.141343042,0.38920133,7.927089537,8.19508071,8.053283322,8.156856873,8.256765523,8.036482808,8.306552548,8.322043278,8.438528235,NA,NA
Gm14277,8.938588478,-0.111471065,0.925643735,0.562791708,0.777553202,6.108525823,6.021380716,6.16934025,5.974049955,6.201401631,6.203875162,6.187317197,5.976399088,6.244964895,NA,NA
Gm14286,5.663550141,0.123727962,1.089546646,0.48942097,0.731040658,6.141388017,6.021380716,5.972848937,5.865865276,6.10775398,5.86603239,6.121934527,5.86769505,5.929584598,NA,NA
Gm14295,57.11287872,0.128453368,1.0931212,0.431612632,0.688959131,7.036063651,7.117946684,7.0733745,7.204362963,6.937710357,6.975298506,7.06713546,7.120340464,6.786104847,NA,NA
Gm14303,69.42890302,-0.363959298,0.77702919,0.032621315,0.183021967,6.74633263,7.056939199,7.189496789,7.148171395,7.1232728850000004,7.248191923,7.200468789,7.244503704,7.555287339,NA,NA
Gm14305,13.5382906,0.127188325,1.092163104,0.514336511,0.745960655,6.334148822,6.266721519,6.232750909,6.420857192,6.257064992,6.136990458,6.399938782,6.350630896,5.929584598,NA,NA
Gm14321,22.70934259,0.137069816,1.099669364,0.482141215,0.725024383,6.761370534,6.374905325,6.589210322,6.55209742,6.308626481,6.630446946,6.399938782,6.448695455,6.27502863,NA,NA
Gm14325,43.06451365,0.007135078,1.004957909,0.968003381,0.989094364,6.833429897,6.938153961,6.930435773,6.93378291,6.598246221,6.73652936,6.902711578,7.007943005,6.718243385,NA,NA
Gm14326,44.04149751,-0.036289231,0.975159942,0.832562356,0.927950175,6.91387054,6.73984914,7.061099592,6.816531649,6.714100503,6.920396921,6.942866621,6.822613591,6.81842317,NA,NA
Gm14379,7.687808339,-0.11515475,0.92328327,NA,NA,5.99647745,5.924861382,6.098825601,6.100332427,6.10775398,6.061752769,5.962922352,5.976399088,6.384304705,Not_3UTR,0
Gm14398,18.70993635,-0.150886477,0.900696851,0.431326324,0.688744629,6.403316082,6.322764394,6.441871789,6.372103064,6.308626481,6.572650887,6.487729763,6.324079199,6.384304705,NA,NA
Gm14399,8.229165686,0.011962831,1.008326477,0.948121269,0.980575504,6.141388017,6.173205179,5.972848937,6.320118395,5.783462291,6.136990458,6.155486532,6.103279532,5.980885137,NA,NA
Gm14403,8.80204008,-0.077211226,0.947888174,0.67025924,0.841971883,5.904420195,6.138788247,6.290755957,6.061500293,6.035834653,6.372486226,6.086369202,6.206989995,5.801722886,NA,NA
Gm14410,24.50365593,0.069029925,1.049011086,0.724315218,0.873499253,6.74633263,6.513728185,6.569594313,6.611097425,6.257064992,6.572650887,6.586256413,6.635277104,6.145775443,NA,NA
Gm14443,6.422922388,-0.168416196,0.889818997,0.368424792,0.639328369,5.952825753,5.975619219,5.922376717,6.019666398,6.072965859,5.923646332,6.121934527,6.103279532,6.145775443,NA,NA
Gm14448,16.08931085,-0.226673496,0.854603129,0.24682453,0.518900129,6.202286357,6.236962218,6.098825601,6.420857192,6.40219548,6.444593076,6.274532675,6.5570819,6.331640244,NA,NA
Gm14494,12.23825249,-0.251980993,0.839742556,0.197543597,0.461613904,6.036518737,6.102301173,6.16934025,6.26424524,6.257064992,6.136990458,6.246676517,6.448695455,6.358419267,NA,NA
Gm14584,14.95026434,0.068840482,1.048873348,0.724530331,0.873547207,6.202286357,6.236962218,6.418601055,6.420857192,6.333108352,6.203875162,6.327209153,6.401155331,6.213534736,NA,NA
Gm14586,10.53260534,0.088347724,1.063151889,0.64890835,0.829198286,6.141388017,6.102301173,6.201809287,6.292717774,6.257064992,6.171315241,5.913474195,6.296554337,6.180550254,NA,NA
Gm14680,5.84328739,0.195273353,1.144941077,0.291380534,0.569200699,6.108525823,6.102301173,6.098825601,5.974049955,5.952244695,5.923646332,6.00750937,5.925560861,5.929584598,NA,NA
Gm14681,49.63888431,-0.192020046,0.875379167,0.252451416,0.525163484,6.860920397,6.756515251,7.121212349,6.847071936,6.831839427,7.027624069,7.090440454,6.897674687,7.007613336,NA,NA
Gm14718,73.3852707,-0.548973951,0.683506067,0.002193259,0.037285408,6.790798327,7.105999081,6.813420381,7.052268789,7.273935013,7.148842105,7.455556022,7.414428817,7.692563914,NA,NA
Gm14840,6.405642731,0.24448907,1.184673145,0.182445548,0.444431212,5.952825753,6.205852041,5.972848937,6.061500293,6.201401631,5.86603239,5.857199134,6.02223266,6.027133166,NA,NA
Gm14921,6.199674115,0.012020125,1.008366521,0.947766205,0.980575504,6.108525823,5.924861382,6.13511179,5.974049955,5.952244695,6.061752769,5.962922352,5.86769505,6.145775443,NA,NA
Gm14966,17.61666725,-0.32293978,0.799439199,0.092552658,0.316180897,6.357891984,6.295280764,6.16934025,6.346550867,6.333108352,6.467291762,6.444987576,6.536446292,6.409372874,NA,NA
Gm15013,14.80773931,-0.313899688,0.804464304,0.108853211,0.342283779,6.07369536,6.205852041,6.201809287,6.346550867,6.283306607,6.264583821,6.422772299,6.296554337,6.566593992,NA,NA
Gm15066,75.74915691,-0.154194713,0.898633835,0.330757001,0.605423313,7.247266997,7.294364196,7.109436069,7.204362963,7.1549691,7.443673554,7.241778228,7.469265702,7.034048843,NA,NA
Gm15133,23.23114114,-0.173325263,0.88679635,0.358119838,0.631129947,6.357891984,6.534821164,6.36995801,6.591846604,6.445148498,6.51095711,6.567394626,6.448695455,6.6825093,NA,NA
Gm15191,19.43716117,0.105885543,1.076154744,0.584241683,0.791623517,6.545157311,6.423804491,6.262349823,6.510518178,6.465819856,6.51095711,6.2176536,6.350630896,6.457312602,NA,NA
Gm15198,5.518321059,-0.077489016,0.947705676,0.664384031,0.837631271,5.904420195,6.021380716,5.922376717,5.865865276,6.10775398,5.923646332,6.086369202,5.86769505,6.145775443,NA,NA
Gm15210,19.67446988,-0.053874191,0.963345898,0.782434261,0.903861647,6.284288629,6.349276525,6.608419317,6.320118395,6.465819856,6.293068213,6.301343128,6.515323102,6.626324946,NA,NA
